time/episodes,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/learning_rate,train/ent_coef,train/n_updates,train/ent_coef_loss,train/actor_loss,train/critic_loss
364,210.92,63532,435.18080643,9,6771,0.003,0.0343451052904129,1268620,-2.1053037643432617,-161.03317260742188,1.7613814771175385
365,210.94,63704,435.24110093,9,6789,0.003,0.0337238684296608,1272060,-0.8585250377655029,-162.13839721679688,1.8351331412792207
366,211.23,63889,435.6162565200001,9,6809,0.003,0.0364595502614975,1275760,-1.2706953287124634,-161.3829345703125,1.6547736883163453
367,210.8,64064,435.5281659200001,9,6827,0.003,0.03437841683626175,1279260,-0.6960206031799316,-163.11349487304688,1.7487905144691467
368,210.72,64239,435.6283643000001,9,6845,0.003,0.035958848893642426,1282760,-0.24509939551353455,-160.0104217529297,1.837780910730362
369,210.76,64413,435.94240204,9,6863,0.003,0.03649898245930672,1286240,-0.7269822359085083,-160.33074951171875,2.669843888282776
370,210.62,64568,435.79715035000004,9,6880,0.003,0.03431179001927376,1289340,0.3046470880508423,-156.6285400390625,1.5523869454860688
371,210.96,64768,436.57015758,9,6901,0.003,0.035195883363485336,1293340,0.8959395885467529,-163.1461181640625,1.8707705736160278
372,211.1,64942,436.95620843000006,9,6920,0.003,0.03480888903141022,1296820,-0.7013099193572998,-158.2343292236328,1.9261635959148407
373,211.01,65083,436.88786945,9,6935,0.003,0.037093229591846466,1299640,-1.1677416563034058,-159.53436279296875,2.1277606189250946
374,210.76,65255,436.60648139,9,6953,0.003,0.034502990543842316,1303080,0.05234827101230621,-163.24468994140625,2.1737509191036226
375,211.07,65435,437.0663460899999,9,6972,0.003,0.03423132002353668,1306680,-0.4799483120441437,-161.5476531982422,3.244828277826309
376,211.28,65625,437.26118565999997,9,6993,0.003,0.035181500017642975,1310480,0.1728249490261078,-162.1732940673828,2.44461168050766
377,211.47,65786,437.42178706999994,9,7011,0.003,0.03580986335873604,1313700,0.1292729377746582,-162.2446746826172,2.1091526687145232
378,211.81,65968,438.0882211,9,7031,0.003,0.03783627599477768,1317340,-0.6155414581298828,-164.06048583984375,2.0614269495010378
379,212.76,66222,439.13719327,9,7059,0.003,0.039071910083293915,1322420,-0.6488393545150757,-162.9127960205078,2.074092972278595
380,213.79,66407,442.97996512,9,7079,0.003,0.03586698696017265,1326120,-0.08429181575775146,-161.20838928222656,1.952738916873932
381,212.35,66555,443.3420029,9,7095,0.003,0.036868080496788025,1329080,-0.6874186992645264,-161.10794067382812,1.7673967063426972
382,204.97,66741,438.02880496000006,9,7115,0.003,0.036610785871744156,1332800,-1.4239833354949951,-163.23944091796875,2.174139618873596
383,202.59,66909,435.01734862000006,9,7133,0.003,0.034112438559532166,1336160,-1.9505136013031006,-158.26754760742188,1.9885828793048859
384,198.91,67056,430.83832854,9,7148,0.003,0.03492013365030289,1339100,-0.09251600503921509,-154.6287841796875,2.3294518530368804
385,192.51,67235,423.66870803999996,9,7167,0.003,0.03514556586742401,1342680,-1.645180344581604,-158.4599609375,1.804091566801071
386,192.35,67434,424.4260302599999,9,7188,0.003,0.03494910150766373,1346660,-0.8678153157234192,-153.03952026367188,1.8906056821346282
387,191.38,67578,423.4192604999999,9,7204,0.003,0.03604714944958687,1349540,-0.8146438002586365,-153.97268676757812,1.9814857006073
388,191.19,67756,423.36505210999997,9,7223,0.003,0.040579747408628464,1353100,-1.036481499671936,-158.67027282714844,2.370833492279053
389,190.76,67956,423.1427475299999,9,7244,0.003,0.047214943915605545,1357100,-0.6018641591072083,-157.17147827148438,2.5211511611938477
390,190.89,68168,423.5199260399999,9,7267,0.003,0.0460592582821846,1361340,-0.4434812068939209,-161.2787628173828,2.5503728866577147
391,190.43,68325,423.25372554,9,7284,0.003,0.0521928109228611,1364480,0.6282356381416321,-156.71969604492188,2.7999585270881653
392,190.02,68540,422.86996199000004,9,7307,0.003,0.05552888661623001,1368780,0.08264347910881042,-156.53961181640625,2.923042821884155
393,189.7,68748,422.9628791,9,7329,0.003,0.04507720470428467,1372940,-0.8672393560409546,-152.81610107421875,2.204592227935791
394,189.77,68960,423.12452829,9,7351,0.003,0.03963969275355339,1377180,-0.3162485361099243,-150.70938110351562,2.1267458319664003
395,190.03,69169,423.66876206000006,9,7374,0.003,0.03542746603488922,1381360,-1.4536476135253906,-152.83038330078125,1.8679662764072418
396,189.28,69334,422.52972245000007,9,7391,0.003,0.03602350875735283,1384660,-1.6047645807266235,-150.08200073242188,1.7745185911655426
397,188.79,69519,421.87911428000007,9,7411,0.003,0.03419369086623192,1388360,1.7271173000335693,-153.6826171875,1.8294883072376251
398,188.49,69684,421.73473862,9,7429,0.003,0.03535012528300285,1391660,-0.25378847122192383,-152.88278198242188,1.7012821793556214
399,188.29,69852,421.61846145999993,9,7447,0.003,0.03428415581583977,1395020,-0.45885586738586426,-158.63998413085938,1.9358246982097627
400,187.84,70004,421.16385518999994,9,7463,0.003,0.037127215415239334,1398060,-0.11341589689254761,-156.25323486328125,1.6911810338497162
401,187.29,70162,420.30112933,9,7480,0.003,0.03586288169026375,1401220,0.6947561502456665,-151.48822021484375,1.8181355595588684
402,187.36,70351,420.49385416000007,9,7500,0.003,0.03446485102176666,1405000,2.799893856048584,-156.367919921875,1.7563868284225463
403,187.02,70524,420.10156172,9,7518,0.003,0.03776099532842636,1408460,-0.8970586061477661,-155.7333984375,1.7833372831344605
404,186.64,70695,419.63806966000004,9,7536,0.003,0.03516774624586105,1411880,-1.5200910568237305,-157.81187438964844,1.773996686935425
405,186.85,70886,419.71393883,9,7557,0.003,0.037473734468221664,1415700,0.5991151332855225,-157.38978576660156,1.7113579034805297
406,187.03,71082,419.58804509000004,9,7578,0.003,0.03620364889502525,1419620,-0.01976260542869568,-155.87986755371094,1.8383846640586854
407,186.83,71257,419.5477642200001,9,7597,0.003,0.0374554842710495,1423120,0.5935848951339722,-155.14031982421875,2.091916584968567
408,181.01,71422,413.7661451800001,9,7614,0.003,0.0344376303255558,1426420,-0.8766127228736877,-156.38491821289062,1.6520872056484222
409,180.3,71565,412.6402864600001,9,7630,0.003,0.036674972623586655,1429280,-0.995004415512085,-159.96697998046875,1.887746000289917
410,179.96,71716,412.24200371000006,9,7646,0.003,0.036906417459249496,1432300,0.7223950028419495,-154.02398681640625,1.7802672743797303
411,180.26,71894,413.1813678200001,9,7666,0.003,0.037618160247802734,1435860,0.7251257300376892,-159.34274291992188,1.47371107339859
412,180.15,72050,413.19154999000006,9,7682,0.003,0.03477505221962929,1438980,1.5345770120620728,-156.19180297851562,1.634614509344101
413,180.02,72246,413.51076472000005,9,7703,0.003,0.034778330475091934,1442900,-0.09322822093963623,-155.51495361328125,1.8577230513095855
414,179.87,72403,413.20725001000005,9,7720,0.003,0.03745577856898308,1446040,0.3626868426799774,-160.2661895751953,1.7364618360996247
415,179.47,72569,412.40156237,9,7738,0.003,0.036355067044496536,1449360,-0.25976669788360596,-148.5518798828125,1.7982348144054412
416,179.48,72727,412.10068708,9,7754,0.003,0.035453617572784424,1452520,0.3811459541320801,-153.49826049804688,1.6667532980442048
417,179.46,72881,411.76464512999996,9,7771,0.003,0.0350736528635025,1455600,0.8914331793785095,-156.93472290039062,1.5042953312397003
418,179.0,73023,411.062861,9,7786,0.003,0.03808318451046944,1458440,-1.1290708780288696,-155.62811279296875,1.6866069376468658
419,178.92,73196,410.96878914999996,9,7804,0.003,0.036162786185741425,1461900,-1.073676586151123,-158.2887725830078,1.6257813930511475
420,178.28,73332,409.6983925799999,9,7819,0.003,0.03791853412985802,1464620,-1.6301887035369873,-154.64910888671875,1.8018107950687408
421,178.13,73496,409.46151325999995,9,7836,0.003,0.038188301026821136,1467900,-0.6582501530647278,-154.8562469482422,1.8922650218009949
422,178.02,73698,409.07051304,9,7858,0.003,0.034169554710388184,1471940,1.0786778926849365,-154.1560821533203,1.980340176820755
423,177.49,73854,408.3563259599999,9,7874,0.003,0.03582590073347092,1475060,-0.5335069894790649,-152.59970092773438,1.8557698667049407
424,176.98,73995,407.6307470599999,9,7889,0.003,0.035370949655771255,1477880,1.1530191898345947,-152.67066955566406,1.9900595188140868
425,176.71,74143,407.33275064000003,9,7905,0.003,0.033892061561346054,1480840,-0.9467303156852722,-154.6088104248047,1.9890885710716248
426,176.61,74318,407.2960356599999,9,7924,0.003,0.04304402321577072,1484340,0.9531228542327881,-152.96273803710938,2.1095699608325957
427,181.99,75034,413.88309938000003,9,8000,0.003,0.03280464932322502,1498660,0.4224741458892822,-149.7065887451172,1.7472690790891647
428,183.43,75365,415.76840182,9,8035,0.003,0.03387162461876869,1505280,1.5050344467163086,-150.98599243164062,2.1563503563404085
429,183.5,75538,416.26648259,9,8053,0.003,0.03811012580990791,1508740,1.8669475317001343,-151.96331787109375,2.157833433151245
430,183.67,75725,416.43350646,9,8073,0.003,0.03716687485575676,1512480,0.005817413330078125,-152.58035278320312,2.1867952704429627
431,183.88,75909,416.54055676000013,9,8092,0.003,0.03919076919555664,1516160,0.22347429394721985,-156.1470947265625,2.1895839095115663
432,183.99,76076,417.0614188400001,9,8110,0.003,0.03793824091553688,1519500,-1.2879667282104492,-152.27410888671875,1.7061820328235626
433,183.84,76241,417.13878131000007,9,8128,0.003,0.03598446771502495,1522800,0.3665304183959961,-157.0142822265625,1.7985175907611848
434,183.79,76403,417.41566065000006,9,8146,0.003,0.036533210426568985,1526040,-0.07123923301696777,-159.3900146484375,1.688093513250351
435,183.81,76616,417.87065056000006,9,8169,0.003,0.0379498191177845,1530300,-0.27295422554016113,-153.03271484375,1.8358794093132018
436,183.8,76769,418.19056771000004,9,8185,0.003,0.03700569272041321,1533360,2.2159440517425537,-158.2437744140625,1.6819365084171296
437,183.91,76945,418.8905270000001,9,8204,0.003,0.03807085379958153,1536880,-1.3847885131835938,-157.69219970703125,1.4402779579162597
438,184.06,77120,419.5772883400001,9,8222,0.003,0.03751826286315918,1540380,2.3907277584075928,-154.80972290039062,1.5471422970294952
439,183.58,77274,419.0521261500001,9,8238,0.003,0.03634731099009514,1543460,-1.5369737148284912,-154.1724090576172,1.4445813834667205
440,183.63,77458,419.17296879,9,8258,0.003,0.03503480926156044,1547140,1.2969383001327515,-153.02822875976562,1.3887842297554016
441,183.92,77653,419.946794,9,8279,0.003,0.03831011801958084,1551040,-1.156770944595337,-155.82528686523438,1.6370025038719178
442,184.15,77845,420.52915476999993,9,8299,0.003,0.03677886724472046,1554880,-0.3944132924079895,-155.4138641357422,1.626291072368622
443,183.92,78000,420.64148557,9,8316,0.003,0.03756564483046532,1557980,1.2657203674316406,-157.41497802734375,1.9742775321006776
444,184.11,78208,421.32428497,9,8339,0.003,0.03684138134121895,1562140,-1.8952239751815796,-156.2787322998047,1.6470193564891815
445,184.39,78396,421.9812496299999,9,8359,0.003,0.039762333035469055,1565900,0.38823938369750977,-156.713134765625,1.9016597747802735
446,184.51,78569,422.55136587999993,9,8377,0.003,0.03919106721878052,1569360,-0.26507139205932617,-151.3765411376953,1.6374393820762634
447,184.31,78740,422.76073393999997,9,8395,0.003,0.03995455428957939,1572780,-0.24607586860656738,-159.08590698242188,1.7023192346096039
448,183.97,78894,422.55374842,9,8411,0.003,0.040280863642692566,1575860,0.8384482860565186,-159.58274841308594,1.6579072058200837
449,183.45,79044,422.03299480999993,9,8427,0.003,0.03811751678586006,1578860,-0.6000982522964478,-156.7799530029297,1.708363765478134
450,183.34,79194,422.25094877,9,8443,0.003,0.03849992901086807,1581860,0.6623852252960205,-159.3011932373047,1.6380083739757538
451,183.24,79368,422.41497538,9,8462,0.003,0.03729046881198883,1585340,0.12461891770362854,-155.39862060546875,1.8142244219779968
452,182.9,79522,421.91657663000007,9,8478,0.003,0.03872205689549446,1588420,1.422459602355957,-152.4502410888672,2.0300437033176424
453,182.73,79699,421.90223533000005,9,8497,0.003,0.04210056737065315,1591960,0.3383813500404358,-158.28445434570312,2.0445729732513427
454,183.87,80024,423.78422281,9,8532,0.003,0.07118455320596695,1598460,-0.010790050029754639,-156.38125610351562,2.8997775316238403
455,184.84,80284,425.1469499,9,8559,0.003,0.05902545154094696,1603660,-0.5195746421813965,-156.08351135253906,2.3380042791366575
456,188.73,80857,433.15273434000005,9,8621,0.003,0.037471704185009,1615120,-0.02619144320487976,-156.51736450195312,1.5646952629089355
457,187.24,81041,430.94244081,9,8641,0.003,0.03685896843671799,1618800,-1.2732577323913574,-153.09341430664062,1.7028716027736663
458,187.25,81241,431.43607333,9,8662,0.003,0.03762304410338402,1622800,0.22756236791610718,-156.9686279296875,1.8933550834655761
459,187.52,81435,432.04259747000003,9,8683,0.003,0.03823548182845116,1626680,0.7832367420196533,-156.7476806640625,1.7324366331100465
460,187.65,81619,432.4927961800001,9,8703,0.003,0.038679808378219604,1630360,0.7865235805511475,-157.79208374023438,1.7985933482646943
461,187.61,81778,432.67369236000013,9,8720,0.003,0.04058530181646347,1633540,-0.5418047308921814,-155.92413330078125,1.7360656976699829
462,187.35,81925,432.4951712800001,9,8736,0.003,0.040703147649765015,1636480,-0.9304166436195374,-152.09262084960938,1.6926466524600983
463,186.89,82068,431.76446199000003,9,8751,0.003,0.036779507994651794,1639340,0.3344147205352783,-153.82943725585938,1.6638639628887177
464,186.75,82207,431.51881999,9,8767,0.003,0.03723326697945595,1642120,-0.252785325050354,-156.30844116210938,1.6474256336688995
465,186.49,82353,431.2004687,9,8783,0.003,0.037887319922447205,1645040,-0.14192649722099304,-153.20225524902344,1.656823205947876
466,186.42,82531,431.6951360499999,9,8801,0.003,0.037479888647794724,1648600,-0.5211148262023926,-158.04983520507812,1.6378117442131042
467,186.26,82690,431.68379030999995,9,8819,0.003,0.03572893142700195,1651780,0.4927041828632355,-156.02786254882812,1.7068259060382842
468,186.25,82864,431.94951414999997,9,8837,0.003,0.035922449082136154,1655260,0.37686288356781006,-153.26275634765625,1.5747794210910797
469,185.91,83004,431.3498244499999,9,8853,0.003,0.035901427268981934,1658060,0.26183128356933594,-154.89544677734375,1.59969362616539
470,186.18,83186,432.23665041999993,9,8872,0.003,0.03565873205661774,1661700,0.21629342436790466,-151.61669921875,1.57143492102623
471,185.58,83326,431.36939881,9,8887,0.003,0.03700806573033333,1664500,-0.08195936679840088,-155.2338409423828,1.5149290978908538
472,185.33,83475,431.15040791000007,9,8903,0.003,0.037410251796245575,1667480,-0.3592756688594818,-152.31304931640625,1.6258178651332855
473,185.34,83617,431.21554461,9,8918,0.003,0.03726433217525482,1670320,1.6210857629776,-153.3447723388672,1.6438019812107085
474,185.12,83767,431.2231393799999,9,8934,0.003,0.03724442794919014,1673320,0.8080331087112427,-156.55551147460938,1.6125723123550415
475,184.93,83928,431.29273604999986,9,8951,0.003,0.03719120845198631,1676540,0.7640536427497864,-152.64007568359375,1.6395667731761931
476,184.37,84062,430.51026993999994,9,8965,0.003,0.039366986602544785,1679220,-2.0151071548461914,-150.4295654296875,1.5924420356750488
477,184.2,84206,430.63513610999996,9,8980,0.003,0.0380730964243412,1682100,-1.4994739294052124,-160.23196411132812,1.6207200109958648
478,184.14,84382,430.95215227,9,9000,0.003,0.03619790077209473,1685620,2.1322262287139893,-154.51467895507812,1.9330978631973266
479,183.5,84572,430.69942527,9,9021,0.003,0.03603573143482208,1689420,1.5263080596923828,-157.67861938476562,1.43896843791008
480,183.14,84721,430.42461992000005,9,9037,0.003,0.0359276719391346,1692400,-0.3266887664794922,-156.05491638183594,1.881058359146118
481,183.29,84884,430.81539667000004,9,9054,0.003,0.034820884466171265,1695660,0.7853442430496216,-150.5059051513672,1.679814836382866
482,182.93,85034,430.7017054,9,9070,0.003,0.03755488246679306,1698660,-0.8385034799575806,-152.74307250976562,1.5850395858287811
483,182.74,85183,430.78544762000007,9,9086,0.003,0.037501394748687744,1701640,-0.3468562662601471,-156.34915161132812,1.4212559521198274
484,182.87,85343,431.48463668000005,9,9102,0.003,0.03718019649386406,1704840,-0.9522718787193298,-150.7459259033203,1.5830493807792663
485,182.66,85501,431.4537435600001,9,9119,0.003,0.037613630294799805,1708000,2.3367416858673096,-157.5206756591797,1.4449208915233611
486,182.66,85700,431.52376753000004,9,9140,0.003,0.0362466424703598,1711980,0.7433842420578003,-155.56932067871094,1.661440622806549
487,183.24,85902,432.5968336600001,9,9162,0.003,0.03726806491613388,1716020,1.6202938556671143,-155.80093383789062,1.4427949786186218
488,183.23,86079,433.2451885,9,9180,0.003,0.03671640530228615,1719560,-1.4942710399627686,-152.50181579589844,1.3907516598701477
489,182.94,86250,433.17881535,9,9198,0.003,0.037695638835430145,1722980,1.9004449844360352,-155.22235107421875,1.5191547393798828
490,182.41,86409,432.94480553999995,9,9216,0.003,0.036860328167676926,1726160,0.4546751379966736,-157.03904724121094,1.9776012659072877
491,182.93,86618,434.0135106199999,9,9238,0.003,0.03771714121103287,1730340,1.4011462926864624,-155.12713623046875,1.4144652336835861
492,182.45,86785,433.74572858,9,9256,0.003,0.03840252384543419,1733680,2.7926888465881348,-157.7193603515625,1.6278365671634674
493,182.1,86958,433.69311559,9,9274,0.003,0.038901276886463165,1737140,0.3613862991333008,-151.53526306152344,1.4620501697063446
494,181.65,87125,433.43195241,9,9292,0.003,0.039088211953639984,1740480,0.9915258288383484,-157.69517517089844,1.4054639011621475
495,181.35,87304,433.73414473,9,9311,0.003,0.038122791796922684,1744060,-1.2363362312316895,-147.65890502929688,1.3345412403345107
496,181.16,87450,433.6433529600001,9,9327,0.003,0.03925706073641777,1746980,-2.783456802368164,-151.5164031982422,1.5305340737104416
497,180.88,87607,433.77523844999996,9,9343,0.003,0.03823516145348549,1750120,1.0113108158111572,-154.04446411132812,1.4467371642589568
498,181.16,87800,434.54868955,9,9363,0.003,0.04191325232386589,1753980,0.41848164796829224,-153.267822265625,1.3526876449584961
499,180.97,87949,434.33614929,9,9379,0.003,0.041169170290231705,1756960,-1.0531082153320312,-151.77761840820312,1.3862100660800933
500,181.43,88147,435.6241892599999,9,9400,0.003,0.038230687379837036,1760920,-0.20971626043319702,-157.20626831054688,1.43323595225811
501,181.51,88313,436.39603817999995,9,9418,0.003,0.03724909946322441,1764240,1.1469593048095703,-157.3981475830078,1.5836696177721024
502,181.19,88470,436.4401162299999,9,9434,0.003,0.03919268399477005,1767380,-0.4539404809474945,-158.2081756591797,1.3669987857341765
503,181.4,88664,437.4482349799998,9,9454,0.003,0.03877527266740799,1771260,1.0947918891906738,-156.63758850097656,1.3924639582633973
504,181.66,88861,438.3897889099998,9,9475,0.003,0.04243586212396622,1775200,0.8996161222457886,-156.5541534423828,1.5644444346427917
505,181.92,89078,439.93205511999986,9,9497,0.003,0.03805023059248924,1779540,0.05838656425476074,-149.02923583984375,1.3275336802005768
506,181.58,89240,440.10959796000003,9,9515,0.003,0.03922577574849129,1782780,-0.8501665592193604,-150.46546936035156,1.4538238584995269
507,181.66,89423,440.85907096000005,9,9534,0.003,0.04035750776529312,1786440,0.5522639155387878,-152.03646850585938,1.4111278355121613
508,181.82,89604,441.52501091,9,9553,0.003,0.04294424131512642,1790060,0.9813546538352966,-148.98739624023438,1.5076171964406968
509,181.92,89757,442.19635239999997,9,9570,0.003,0.04229049012064934,1793120,1.6069114208221436,-153.8550567626953,1.49633669257164
510,182.33,89949,443.45970301999995,9,9590,0.003,0.04247748851776123,1796960,0.5634487867355347,-157.72708129882812,1.5107330083847046
511,182.26,90120,443.78615745999997,9,9609,0.003,0.04306964948773384,1800380,0.7762120962142944,-154.46078491210938,1.3977979600429535
512,182.56,90306,444.7954826,9,9628,0.003,0.042711954563856125,1804100,0.12332683801651001,-155.47203063964844,1.5599122762680053
513,182.52,90498,445.23182463000006,9,9648,0.003,0.04332323372364044,1807940,0.18461626768112183,-150.4572296142578,1.5181138873100282
514,183.04,90707,447.50682766,9,9670,0.003,0.04309773072600365,1812120,0.4695800244808197,-152.71270751953125,1.4689506232738494
515,183.06,90875,448.18793038999996,9,9689,0.003,0.04481989145278931,1815480,-2.568002700805664,-158.1542510986328,1.6284750699996948
516,183.54,91081,450.19335713999993,9,9711,0.003,0.045419227331876755,1819600,-1.3156501054763794,-155.3702850341797,1.4770088851451875
517,183.88,91269,451.92740163999986,9,9731,0.003,0.04330708086490631,1823360,-1.1389108896255493,-156.8370361328125,1.8164942383766174
518,184.29,91452,453.59584369,9,9751,0.003,0.04693683236837387,1827020,-1.1528527736663818,-155.79600524902344,1.5853900134563446
519,184.52,91648,455.15741393999997,9,9772,0.003,0.0460100993514061,1830940,-0.3881680965423584,-157.63958740234375,1.5681463658809662
520,185.23,91855,458.01150201999997,9,9795,0.003,0.048551082611083984,1835080,0.14653676748275757,-153.6984405517578,1.810165172815323
521,185.88,92084,460.30654211999996,9,9819,0.003,0.05142104998230934,1839660,0.3329419195652008,-156.39553833007812,1.6499778091907502
522,185.79,92277,461.23124343999996,9,9840,0.003,0.0532519556581974,1843520,-0.6329229474067688,-161.2109375,1.7920167207717896
523,186.45,92499,463.4782611999999,9,9863,0.003,0.053036823868751526,1847960,0.5701456069946289,-158.80841064453125,1.816504418849945
524,187.14,92709,465.67124837999995,9,9886,0.003,0.0525115430355072,1852160,0.3568218946456909,-159.26251220703125,1.6529207229614258
525,187.84,92927,467.97470377999997,9,9910,0.003,0.053598128259181976,1856520,-1.3463776111602783,-159.1398162841797,1.8270779848098755
526,188.37,93155,470.32577675,9,9934,0.003,0.05317288264632225,1861080,-0.7988299131393433,-159.08079528808594,1.7525613009929657
527,183.85,93419,466.00674508,9,9962,0.003,0.0551668256521225,1866360,0.4257311224937439,-161.54010009765625,1.9780066370964051
528,182.76,93641,465.95657053,9,9986,0.003,0.05617140233516693,1870800,-0.1283586323261261,-159.1943359375,2.146777707338333
529,183.4,93878,467.76766431,9,10011,0.003,0.05719799920916557,1875540,1.0767420530319214,-159.24807739257812,1.9710395574569701
530,183.5,94075,469.06137938999996,9,10032,0.003,0.059681642800569534,1879480,-0.9577805995941162,-162.80572509765625,1.8654693186283111
531,184.66,94375,474.1338960399999,9,10065,0.003,0.057904183864593506,1885480,1.4335989952087402,-153.97222900390625,1.8882759094238282
532,185.28,94604,476.2698085,9,10089,0.003,0.05581264942884445,1890060,0.48748353123664856,-160.6029052734375,1.886509323120117
533,185.69,94810,478.2381051399999,9,10111,0.003,0.05725807696580887,1894180,0.09454363584518433,-163.03857421875,1.8336082875728608
534,186.69,95072,481.08256594,9,10140,0.003,0.056621164083480835,1899420,0.7641688585281372,-160.3369903564453,2.080575031042099
535,186.8,95296,482.41089139999997,9,10165,0.003,0.057663943618535995,1903900,-2.5191822052001953,-164.36077880859375,1.8254424333572388
536,188.0,95569,485.61341054999997,9,10193,0.003,0.05867565795779228,1909360,-1.6078094244003296,-161.151611328125,1.8469549357891082
537,188.65,95810,487.43836339,9,10218,0.003,0.0596255362033844,1914180,0.86797034740448,-164.15936279296875,2.107593208551407
538,190.41,96161,491.93246873,9,10255,0.003,0.06161116436123848,1921200,2.262362003326416,-165.60821533203125,2.092096197605133
539,192.38,96512,498.51309780999986,9,10292,0.003,0.060564424842596054,1928220,-0.33477380871772766,-171.11795043945312,1.9513539135456086
540,193.09,96767,501.9370747499999,9,10320,0.003,0.06016450375318527,1933320,0.1458229124546051,-159.84341430664062,1.88921000957489
541,193.67,97020,504.8395416299999,9,10347,0.003,0.05470734089612961,1938380,0.6318090558052063,-163.97547912597656,2.2774247944355013
542,197.71,97616,518.12616638,9,10412,0.003,0.058483704924583435,1950300,-0.053630709648132324,-162.73277282714844,2.0500263571739197
543,201.37,98137,526.69883075,9,10468,0.003,0.06122440844774246,1960720,0.22386914491653442,-160.8636474609375,2.1203851103782654
544,209.29,99137,545.5454982999998,9,10576,0.003,0.06663550436496735,1980720,0.7432781457901001,-173.30108642578125,2.7138438165187835
545,210.32,99428,547.76014685,9,10607,0.003,0.0700678899884224,1986540,-0.43849146366119385,-172.17359924316406,2.7073230504989625
